ID Sinta,Nama Dosen,Judul Penelitian,Ketua Penelitian,Sumber Dana,Anggota Penelitian,Tahun,Besar Dana,Status,Sumber
6010646,Ekohariadi,"PENGARUH BUDAYA BELAJAR, KARAKTERISTIK DAN MOTIVASI TERHADAP INTENSI BERWIRAUSAHA SERTA DAMPAKNYA PADA STARTUP USAHA MAHASISWA",Ratna Suhartini,PENELITIAN FAKULTAS (PASCASARJANA/SPS) ( PENELITIAN FAKULTAS (PASCASARJANA/SPS) ),Ekohariadi; Achmad Imam Agung; Suparji; Harmanto; Joko,2024,Rp. 40.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,PENGARUH MOTIVASI INTRINSIK DALAM MEMEDIASI KEMAMPUAN LITERASI DIGITAL DAN BERPIKIR KOMPUTASI,Yeni Anistyasari,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ekohariadi,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,PEMANFAATAN  SMART SECURITY HOME BERBASIS INTERNET OF THINGS (IOT),Meini Sondang Sumbawati,PENELITIAN PENUGASAN SPS ( 2023 PENELITIAN SPS ),Achmad Imam Agung; Ekohariadi; Theodorus Wiyanto Wibowo; Bambang Suprianto; Dewanto,2023,Rp. 40.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,FAKTOR DETERMINAN YANG MEMPENGARUHI EMPLOYABILITY SKILLS MAHASISWA VOKASI,Ekohariadi,PENELITIAN KOMPETITIF PASCASARJANA ( PENELITIAN DASAR (PASCASARJANA) ),Tri Rijanto; Yeni Anistyasari,2022,Rp. 45.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,PENGARUH DIGITAL-STORYTELLING TERHADAP KETERAMPILAN BERPIKIR KOMPUTASI DAN KREATIF MAHASISWA JURUSAN TEKNIK INFORMATIKA,Yeni Anistyasari,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Ekohariadi,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,MENGUKUR KOMPETENSI LITERASI DIGITAL MAHASISWA MENGGUNAKAN TES AUTOMATED EASY SCORING,Ekohariadi,PENELITIAN KOMPETITIF PASCASARJANA ( PENELITIAN DASAR (PASCASARJANA) ),Yeni Anistyasari; Ratna Suhartini,2022,Rp. 25.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,BUKU AJAR: KAJIAN PEMBELAJARAN VOKASI,Ekohariadi,KOMPETITIF TERBATAS PASCASARJANA 2021 ( PENELITIAN BUKU AJAR ),Meini Sondang Sumbawati,2021,Rp. 10.000.000,Approved,INTERNAL SOURCE
6770284,Rizky Basatha,PERANCANGAN APLIKASI PERMAINAN EDUKASI SISTEM TATA SURYA BERBASIS ANDROID,Edwin Meinardi Trianto,HIBAH INTERNAL PT ( PD ),Rizky Basatha,2023,Rp. 23.000.000,Approved,INTERNAL SOURCE
6770284,Rizky Basatha,PERANCANGAN SISTEM PENGGAJIAN BERBASIS WEBSITE MENGGUNAKAN METODE REQUIREMENT PROTOTYPING PADA PT WELLGAN GEMILANG SURABAYA,Alexander Wirapraja,HIBAH INTERNAL PT ( PD ),Rizky Basatha,2023,Rp. 23.550.000,Approved,INTERNAL SOURCE
6770284,Rizky Basatha,PERANCANGAN APLIKASI PERMAINAN PENGENALAN SUKU DI INDONESIA,Edwin Meinardi Trianto,HIBAH INTERNAL PT ( PD ),Rizky Basatha,2022,Rp. 17.500.000,Approved,INTERNAL SOURCE
6770284,Rizky Basatha,PERANCANGAN WEBSITE STREAMING ANIME DAN MANGA READER “YONNIME” MENGGUNAKAN METODE REQUIREMENT PROTOTYPING,Alexander Wirapraja,HIBAH INTERNAL PT ( PD ),Rizky Basatha,2022,Rp. 15.500.000,Approved,INTERNAL SOURCE
6770284,Rizky Basatha,PERANCANGAN DAN PEMBUATAN WEBSITE PEMBELAJARAN HURUF KANJI JEPANG DENGAN MENGGUNAKAN METODE PROTOTYPING,Eddy Triswanto Setyoadi,HIBAH INTERNAL PT ( PD ),Rizky Basatha,2021,Rp. 13.500.000,Approved,INTERNAL SOURCE
6770284,Rizky Basatha,RANCANG BANGUN SISTEM INFORMASI LAYANAN PENGADUAN KERUSAKAN MESIN EDC (STUDI KASUS PADA PT. VISIONET DATA INTERNASIONAL),Titasari Rahmawati,HIBAH INTERNAL PT ( PD ),Rizky Basatha,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,PENGARUH METACOGNITION DAN SELF-EFFICACY  TERHADAP SELF-REGULATED LEARNING MAHASISWA FAKULTAS TEKNIK UNIVERSITAS NEGERI SURABAYA,Meini Sondang Sumbawati,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Rina Harimurti; Tri Wrahatnolo,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,Aplikasi Kamus Digital Indikator Capaian Pembelajaran,Wahyu Sukartiningsih,Penelitian Kompetitif Nasional ( PRO ),Roihana Waliyyul Mursyidah; Rina Harimurti,2024,Rp. 60.772.000,Approved,BIMA SOURCE
6010587,Rina Harimurti,HUBUNGAN PENJAMINAN MUTU INTERNAL DENGAN LEARNING OUTCOMES DI SEKOLAH PASCASARJANA UNIVERSITAS NEGERI SURABAYA,Fajar Arianto,PENELITIAN FAKULTAS (PASCASARJANA/SPS) ( PENELITIAN FAKULTAS (PASCASARJANA/SPS) ),Rina Harimurti; Unit Three Kartini; Hasan Subekti; Afifan Yulfadinata; Dian Anita Nuswantara,2024,Rp. 20.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,PENGARUH ACADEMIC ENGAGEMENT DAN SELF-EFFICACY  TERHADAP HASIL BELAJAR LITERASI DIGITAL,Rina Harimurti,PENELITIAN FT ( PENELITIAN FT ),Roswina Dianawati; Ismet Basuki; Tri Wrahatnolo,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,PENGARUH TRAINING KIT PLC TERHADAP KEMAMPUAN BERPIKIR KRITIS DALAM KOMPETENSI PEMROGRAMAN PLC MAHASISWA PENDIDIKAN TEKNIK ELEKTRO,Puput Wanarti Rusimamto,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Rina Harimurti; Agus Budi Santoso; Nur Kholis,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,APLIKASI KAMUS DIGITAL INDIKATOR PENCAPAIAN KOMPETENSI BERBASIS ARTIFICIAL INTELLIGENCE UNTUK MENGOPTIMALKAN DESAIN PEMBELAJARAN ABAD KE-21 BAGI GURU SEKOLAH DASAR,Wahyu Sukartiningsih,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),Roihana Waliyyul Mursyidah; Rina Harimurti,2023,Rp. 30.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,PENGARUH SPMI TERHADAP KINERJA AKADEMIK DI SEKOLAH PASCASARJANA,Fajar Arianto,PENELITIAN PENUGASAN SPS ( 2023 PENELITIAN SPS ),Dian Anita Nuswantara; Unit Three Kartini; Rina Harimurti; Afifan Yulfadinata,2023,Rp. 20.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,ANALISIS TINGKAT KEPUASAN MAHASISWA TERHADAP SISTEM PEMBELAJARAN BERBASIS PROYEK SECARA DARING SAAT PANDEMI COVID-19,Rina Harimurti,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Ibrohim; Muhamad Syariffuddien Zuhrie,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,FAKTOR-FAKTOR YANG MEMPENGARUHI PRESTASI BELAJAR MAHASISWA DALAM MASA PANDEMI  COVID-19. (STUDI KASUS  MATAKULIAH MEDIA PEMBELAJARAN DAN TIK. PRODI PTE UNESA),Rina Harimurti,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Muhamad Syariffuddien Zuhrie; Ibrohim,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010587,Rina Harimurti,IMPLEMENTASI SISTEM PENILAIAN OTOMATIS  UNTUK MENGUKUR KETERAMPILAN PEMECAHAN MASALAH PEMROGRAMAN KOMPUTER PADA SISWA SMK,Rina Harimurti,KOMPETITIF  (23 JUNI 2021 - 30 NOP 2021) ( PENELITIAN DISERTASI DOKTOR (GEL 1) ),,2021,Rp. 30.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,EVALUASI PELAKSANAAN MODEL PEMBELAJARAN PJBL DAN CASE STUDY PADA PATA KULIAH EVALUASI PEMBELAJARAN  PRODI S1 PENDIDIKAN TEKNIK BANGUNAN,Suparji,PENELITIAN FAKULTAS (PASCASARJANA/SPS) ( PENELITIAN FAKULTAS (PASCASARJANA/SPS) ),Arie Wardhono; Yeni Anistyasari,2024,Rp. 20.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,ANALISIS PENGARUH MINAT KEJURUAN DAN MOTIVASI TERHADAP PRESTASI AKADEMIK DENGAN PENDEKATAN STRUCTURAL EQUATION MODELING,Yeni Anistyasari,PENELITIAN FT ( PENELITIAN FT ),Ekohariadi; Bambang Sujatmiko,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,PENGEMBANGAN E-MODUL BERBASIS MOBILE UNTUK MENINGKATKAN LEARNING OUTCOME SMP LABSCHOOL UNESA,Binar Kurnia Prahani,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Yeni Anistyasari,2024,Rp. 50.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,BUKU TEKS KURIKULUM MERDEKA  UNTUK SATUAN  PAUD:   KAJIAN KESETARAAN GENDER DAN INKLUSI SOSIAL,Kisyani Laksono,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Yeni Anistyasari,2024,Rp. 50.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,"REGRESSION TREE UNTUK MENGUKUR PENGARUH MINAT VOKASI, KEPRIBADIAN, DAN KEMAMPUAN LITERASI DIGITAL TERHADAP PRESTASI AKADEMIK MAHASISWA",Yeni Anistyasari,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Ekohariadi; Subuh Isnur Haryudo,2024,Rp. 50.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,STUDENT-GENERATED QUESTIONS SEBAGAI STRATEGI PEMBELAJARAN DALAM MENINGKATKAN BERPIKIR KOMPUTASI,Yeni Anistyasari,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN DASAR (LPPM) ),,2023,Rp. 50.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,PENGARUH MOTIVASI INTRINSIK DALAM MEMEDIASI KEMAMPUAN LITERASI DIGITAL DAN BERPIKIR KOMPUTASI,Yeni Anistyasari,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ekohariadi,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,PENGARUH MODEL PEMBELAJARAN KOOPERATIF TERHADAP KEMAMPUAN MEKANIKA REKAYASA SISWA SEKOLAH MENENGAH KEJURUAN BIDANG BANGUNAN  (SEBUAH META ANALISIS),Suparji,PENELITIAN PENUGASAN SPS ( 2023 PENELITIAN SPS ),Arie Wardhono; Meini Sondang Sumbawati; Yeni Anistyasari,2023,Rp. 20.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,PENGARUH SERIOUS ROLE-PLAYING GAMES TERHADAP KETERAMPILAN PEMECAHAN MASALAH DAN KOLABORASI PADA MATA KULIAH PROBABILITAS DAN STATISTIKA,Suparji,PENELITIAN KOMPETITIF PASCASARJANA ( PENELITIAN DASAR (PASCASARJANA) ),Yeni Anistyasari; Evi Winingsih,2022,Rp. 25.000.000,Approved,INTERNAL SOURCE
74167,Yeni Anistyasari,PENGADAAN APLIKASI MOBILE LEARNING ASSESMENT UNTUK MENINGKATKAN KETERAMPILAN GURU DALAM MEMBUAT SOAL,Endang Susantini,MATCHING FUND ( BANTUAN PENDANAAN MATCHING FUND II (BOPTN PENELITIAN) ),Tjipto Prastowo; Utiya Azizah; Yeni Anistyasari; Dwi Anggorowati Rahayu; Ahmad Wachidul Kohar,2022,Rp. 312.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,"PENGARUH CRITICAL THINKING, PROBLEM-SOLVING, TEAMWORK, DAN PRACTICAL INNOVATION SKILLS TERHADAP KEMAMPUAN HIGHER-ORDER THINKING SKILLS  GURU PRA JABATAN SMK DI JAWA TIMUR",Joko,PENELITIAN FAKULTAS (PASCASARJANA/SPS) ( PENELITIAN FAKULTAS (PASCASARJANA/SPS) ),Ekohariadi; Achmad Imam Agung; Theodorus Wiyanto Wibowo; Tri Wrahatnolo; Meini Sondang Sumbawati,2024,Rp. 20.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,PENGARUH ACADEMIC ENGAGEMENT DAN SELF-EFFICACY  TERHADAP HASIL BELAJAR LITERASI DIGITAL,Rina Harimurti,PENELITIAN FT ( PENELITIAN FT ),Roswina Dianawati; Ismet Basuki; Tri Wrahatnolo,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,PENGARUH METACOGNITION DAN SELF-EFFICACY  TERHADAP SELF-REGULATED LEARNING MAHASISWA FAKULTAS TEKNIK UNIVERSITAS NEGERI SURABAYA,Meini Sondang Sumbawati,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Rina Harimurti; Tri Wrahatnolo,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,PENGARUH PSYCHOLOGICAL CAPITAL DAN MINDFUL LEARNING TERHADAP EMPLOYABILITY SKILLS SISWA SMK,Tri Wrahatnolo,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Edy Sulistiyo; Meini Sondang Sumbawati; Fendi Achmad,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,PENGARUH POSITIVE PSYCHOLOGICAL CAPITAL DAN SUBJECTIVE WELL-BEING TERHADAP JOB SATISFACTION GURU SEKOLAH MENENGAH KEJURUAN,Tri Wrahatnolo,PENELITIAN KOMPETITIF LPPM ( PENELITIAN DASAR PERCEPATAN GURU BESAR (LPPM) ),,2022,Rp. 50.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,AC DC CONVERTER TIGA PHASE IGBT  BERBASIS VOLTAGE SOURCED CONVERTER,Bambang Suprianto,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Yulia Fransisca; Tri Wrahatnolo,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,MODEL STUKTURAL METAKOGNISI DALAM PEMBELAJARAN DARING PADA   MASA PANDEMI COVID-19,Tri Wrahatnolo,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Bambang Suprianto; Yulia Fransisca,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,MODEL STUKTURAL METAKOGNISI DALAM PEMBELAJARAN DARING PADA   MASA PANDEMI COVID-19,Tri Wrahatnolo,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Bambang Suprianto; Yulia Fransisca,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,PENGARUH PEMBELAJARAN MANDIRI (SELF REGULATED LEARNING) SECARA ON LINE TERHADAP HASIL BELAJAR MAHASISWA JURUSAN TEKNIK ELEKTRO FAKULTAS TEKNIK UNIVERSITAS NEGERI SURABAYA,Tri Wrahatnolo,PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Yulia Fransisca; I Gusti Putu Asto Buditjahjant; Bambang Suprianto,2020,Rp. 16.400.500,Approved,INTERNAL SOURCE
6009711,Tri Wrahatnolo,PENGEMBANGAN WIRELESS BODY AREA NETWORK BERBASIS  TWELITE MONO WIRELESS SEBAGAI MEDIA PEMBELAJARAN KOMUNIKASI DATA.,Pradini Puspitaningayu,KOMPETITIF FT ( PENELITIAN FT ),Tri Wrahatnolo; Nurhayati,2019,Rp. 15.000.000,Approved,INTERNAL SOURCE
6713821,Muhammad Hakiki,PENGEMBANGAN APLIKASI SMARTPHONE UNTUK MOBILE LEARNING PADA MATAKULIAH SISTEM OPERASI DI STKIP MUHAMMADIYAH MUARA BUNGO,Radinal Fadli,Penelitian Kompetitif Nasional ( PDP/Dosen Pemula ),Muhammad Hakiki,2021,Rp. 19.990.000,Approved,BIMA SOURCE
6713821,Muhammad Hakiki,PENGEMBANGAN MEDIA PEMBELAJARAN E-LEARNING BERBASIS WEB PADA MATAKULIAH PROFESI KEPENDIDIKAN STKIP MUHAMMADIYAH MUARA BUNGO,Muhammad Hakiki,Penelitian Kompetitif Nasional ( PDP/Dosen Pemula ),Radinal Fadli,2021,Rp. 19.980.000,Approved,BIMA SOURCE
6010774,Bambang Sujatmiko,ANALISIS JEJAK ALUMNI S1 PENDIDIKAN TEKNOLOGI INFORMASI UNIVERSITAS NEGERI SURABAYA: MEMAHAMI PERJALANAN KARIR DAN DAMPAK PERGURUAN TINGGI,Ramadhan Cakra Wibawa,PENELITIAN FT ( PENELITIAN FT ),Bambang Sujatmiko; Harun Al Rosyid,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,ANALISIS PENGARUH MINAT KEJURUAN DAN MOTIVASI TERHADAP PRESTASI AKADEMIK DENGAN PENDEKATAN STRUCTURAL EQUATION MODELING,Yeni Anistyasari,PENELITIAN FT ( PENELITIAN FT ),Ekohariadi; Bambang Sujatmiko,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,PENGEMBANGAN PANDUAN PODCAST YOUTUBE UNTUK MAHASISWA: STUDI KASUS PRODUKSI PODCAST YOUTUBE MAHASISWA KOMUNIKASI DAN PENYIARAN ISLAM UNIVERSITAS HASYIM ASY’ARI,Ainun Fitri Mughiroh,PENELITIAN INTERNAL ( PENELITIAN INTERNAL ),Anwari; Moh. Slamet; Robi'ah Machtumah Malayati; Ahmad Fakhruddin Fajrul Islam; Bambang Sujatmiko,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,PENGEMBANGAN TAXONOMI BLOOM REVISI RANAH KOGNITIF PADA BUTIR SOAL PENILAIAN UJIAN SUMATIF PADA MATA KULIAH PEMROGRAMAN BERORIENTASI OBYEK,Bambang Sujatmiko,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ramadhan Cakra Wibawa; I Gusti Lanang Putra Eka Prismana,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,ANALISIS PENELUSURAN ALUMNI PRODI PENDIDIKAN TEKNOLOGI INFORMASI UNIVERSITAS NEGERI SURABAYA DALAM UPAYA PENINGKATAN INDIKATOR KINERJA UTAMA PERGURUAN TINGGI,Bambang Sujatmiko,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Ramadhan Cakra Wibawa; Rindu Puspita Wibawa,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,ANALISIS PROFIL LULUSAN S1 PROGRAM STUDI PENDIDIKAN TEKNOLOGI INFORMASI MELALUI TRACER STUDY,Rindu Puspita Wibawa,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Bambang Sujatmiko,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,PENGEMBANGAN BUKU AJAR MAHASISWA BERBASIS AUGMENTED REALITY   MATAKULIAH KURIKULUM SEKOLAH,Setya Chendra Wibawa,PENUGASAN FT 2021 ( PENELITIAN BUKU AJAR FT 2021 ),Bambang Sujatmiko,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,SISTEM INFORMASI PENILAIAN INDIKATOR KINERJA UTAMA (IKU) FAKULTAS TEKNIK MENGGUNAKAN METODE AHP BERBASIS WEBSITE,Dedy Rahman Prehanto,KOMPETITIF  FT 2021 ( PENELITIAN KOLABORATIF INTERNASIONAL FT 2021 ),Bambang Sujatmiko,2021,Rp. 75.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,PENGEMBANGAN MODUL INOVATIF DIGITAL BERBASIS AUGMENTED REALITY,Bambang Sujatmiko,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Fendi Achmad,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010774,Bambang Sujatmiko,SISTEM INFORMASI ADMINISTRASI KEUANGAN LABORATORIUM KEWIRAUSAHAAN BERBASIS WEBSITE,Bambang Sujatmiko,PENUGASAN FT 2021 ( PENELITIAN DASAR FT 2021 ),Muamar Zainul Arif; Mochamad Arif Irfai,2021,Rp. 40.000.000,Approved,INTERNAL SOURCE
6818286,Nisa Dwi Septiyanti,PENINGKATAN PRODUKTIFITAS PETERNAKAN AYAM PETELUR DI KARANGANYAR BERBASIS SMART MODERN FARM DENGAN TEKNOLOGI AI IOT UNTUK MENDUKUNG KEMANDIRIAN PANGAN,Desna Ayu Wijayanti,HIBAH INOVOKASI ( PPTTG ),Diwi Acita Irawati; Puji Astuti; Dimas Fajar Nugroho; Erwin Apriliyanto; Nisa Dwi Septiyanti,2024,Rp. 235.850.000,Approved,INTERNAL SOURCE
6818286,Nisa Dwi Septiyanti,Identitas Gender di Ruang Siber (Studi Netnografi pada Aplikasi Kencan Online Tinder),Rino Andreas,Penelitian Kompetitif Nasional ( PDP/Dosen Pemula ),Nisa Dwi Septiyanti,2023,Rp. 15.000.000,Approved,BIMA SOURCE
6898960,Harun Al Rosyid,ANALISIS JEJAK ALUMNI S1 PENDIDIKAN TEKNOLOGI INFORMASI UNIVERSITAS NEGERI SURABAYA: MEMAHAMI PERJALANAN KARIR DAN DAMPAK PERGURUAN TINGGI,Ramadhan Cakra Wibawa,PENELITIAN FT ( PENELITIAN FT ),Bambang Sujatmiko; Harun Al Rosyid,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6788230,Ramadhan Cakra Wibawa,ANALISIS JEJAK ALUMNI S1 PENDIDIKAN TEKNOLOGI INFORMASI UNIVERSITAS NEGERI SURABAYA: MEMAHAMI PERJALANAN KARIR DAN DAMPAK PERGURUAN TINGGI,Ramadhan Cakra Wibawa,PENELITIAN FT ( PENELITIAN FT ),Bambang Sujatmiko; Harun Al Rosyid,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6788230,Ramadhan Cakra Wibawa,PENGEMBANGAN TAXONOMI BLOOM REVISI RANAH KOGNITIF PADA BUTIR SOAL PENILAIAN UJIAN SUMATIF PADA MATA KULIAH PEMROGRAMAN BERORIENTASI OBYEK,Bambang Sujatmiko,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ramadhan Cakra Wibawa; I Gusti Lanang Putra Eka Prismana,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6788230,Ramadhan Cakra Wibawa,ANALISIS PENELUSURAN ALUMNI PRODI PENDIDIKAN TEKNOLOGI INFORMASI UNIVERSITAS NEGERI SURABAYA DALAM UPAYA PENINGKATAN INDIKATOR KINERJA UTAMA PERGURUAN TINGGI,Bambang Sujatmiko,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Ramadhan Cakra Wibawa; Rindu Puspita Wibawa,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6788230,Ramadhan Cakra Wibawa,STUDI PENELUSURAN ALUMNI LULUSAN PROGRAM STUDI S1 TEKNIK INFORMATIKA UNIVERSITAS NEGERI SURABAYA,Ramadhan Cakra Wibawa,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Martini Dwi Endah Susanti,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,Algoritma Optimasi Revenue dan Klasifikasi Uang Kuliah Tunggal (UKT) Mahasiswa Baru di Perguruan Tinggi Negeri,Wiyli Yustanti,Penelitian Kompetitif Nasional ( PFR ),Rindu Puspita Wibawa; Yuni Yamasari,2024,Rp. 128.340.000,Approved,BIMA SOURCE
6730313,Rindu Puspita Wibawa,RANCANG BANGUN MEDIA PEMBELAJARAN PROJECT BASED LEARNING MENGGUNAKAN METODE ADDIE,Rindu Puspita Wibawa,PENELITIAN FT ( PENELITIAN FT ),I Gusti Lanang Putra Eka Prismana; Martini Dwi Endah Susanti,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,KLASTERISASI TINGKAT PEMAHAMAN MAHASISWA PADA MATAKULIAH REKAYASA PERANGKAT LUNAK,Rindu Puspita Wibawa,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Martini Dwi Endah Susanti,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,PENGEMBANGAN FITUR DASHBOARD PADA SISTEM INFORMASI LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT (SIMLPPM) UNTUK MENUNJANG REPORTING DATA PENGABDIAN KEPADA MASYARAKAT (PKM) DOSEN UNIVERSITAS NEGERI SURABAYA,I Gusti Lanang Putra Eka Prismana,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),Ghea Sekar Palupi; Bonda Sisephaputra; Rindu Puspita Wibawa,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,PENGEMBANGAN FITUR DASHBOARD PADA SISTEM INFORMASI LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT (SIMLPPM) UNTUK MENUNJANG REPORTING DATA PENELITIAN DI UNIVERSITAS NEGERI SURABAYA,Rindu Puspita Wibawa,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),I Gusti Lanang Putra Eka Prismana; Ghea Sekar Palupi; Bonda Sisephaputra,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,REDESIGN DASHBOARD SEBAGAI UPAYA INISIASI UNESA SATU DATA,Slamet Setiawan,PENUGASAN UNIVERSITAS ( 2023 PENELITIAN PENUGASAN BATCH 2 ),Rindu Puspita Wibawa; Ghea Sekar Palupi; I Gusti Lanang Putra Eka Prismana; Bonda Sisephaputra,2023,Rp. 50.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,INOVASI PENGEMBANGAN PRODUK SISTEM CERDAS UNESA UNTUK PREDIKASI MASA STUDI MAHASISWA BERBASIS ADVANCE MACHINE LEARNING,Raden Roro Hapsari Peni Agustin Tjahyaningtijas,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN PENGEMBANGAN PRODUK INOVASI (LPPM) ),Alim Sumarno; Rindu Puspita Wibawa; Asmunin,2023,Rp. 70.000.000,Approved,INTERNAL SOURCE
